year,reporter,reporter_code,partner,partner_code,flow,commodity_code,trade_value_usd,quantity_kg
2021,Germany,276,China,156,import,2504,10547.368,4281.0
2021,Germany,276,China,156,import,2504,10547.368,4281.0
2021,Germany,276,China,156,import,2504,10547.368,4281.0
2021,Germany,276,China,156,import,2504,10547.368,4281.0
2021,Germany,276,China,156,import,2504,508640.1,350000.0
2021,Germany,276,China,156,import,2504,2876551.418,7277300.0
2021,Germany,276,China,156,import,2504,266.873,169.0
2021,Germany,276,China,156,import,2504,12655957.368,10865753.0
2021,Germany,276,China,156,import,2504,442869.017,672568.0
2021,Germany,276,China,156,import,2504,442869.017,672568.0
2021,Germany,276,China,156,import,2504,12655957.368,10865753.0
2021,Germany,276,China,156,import,2504,266.873,169.0
2021,Germany,276,China,156,import,2504,2876551.418,7277300.0
2021,Germany,276,China,156,import,2504,508640.1,350000.0
2021,Germany,276,China,156,import,2504,7687.345,6983.147
2021,Germany,276,China,156,import,2504,140237.959,53547.96
2021,Germany,276,China,156,import,2504,7687.345,6983.147
2021,Germany,276,China,156,import,2504,13148089.16,11208541.96
2021,Germany,276,China,156,import,2504,13148089.16,11208541.96
2021,Germany,276,China,156,import,2504,7687.345,6983.147
2021,Germany,276,China,156,import,2504,7687.345,6983.147
2021,Germany,276,China,156,import,2504,140237.959,53547.96
2021,Germany,276,China,156,import,2504,170996.786,74737.107
2021,Germany,276,China,156,import,2504,16655281.561,19240527.107
2021,Germany,276,China,156,import,2504,170996.786,74737.107
2021,Germany,276,China,156,import,2504,16655281.561,19240527.107
2022,Germany,276,China,156,import,2504,148250.745,40000.0
2022,Germany,276,China,156,import,2504,6.353,45.0
2022,Germany,276,China,156,import,2504,5124086.926,9135400.0
2022,Germany,276,China,156,import,2504,138.713,15.0
2022,Germany,276,China,156,import,2504,21.178,9.871
2022,Germany,276,China,156,import,2504,55.062,37.0
2022,Germany,276,China,156,import,2504,314431.521,51669.0
2022,Germany,276,China,156,import,2504,216.012,204.0
2022,Germany,276,China,156,import,2504,17375.178,589.0
2022,Germany,276,China,156,import,2504,129.183,76.0
2022,Germany,276,China,156,import,2504,4.236,5.0
2022,Germany,276,China,156,import,2504,12.707,1.0
2022,Germany,276,China,156,import,2504,582.385,260.0
2022,Germany,276,China,156,import,2504,55.062,37.0
2022,Germany,276,China,156,import,2504,706.274,487.871
2022,Germany,276,China,156,import,2504,384859.811,67844.0
2022,Germany,276,China,156,import,2504,31990.911,4860.0
2022,Germany,276,China,156,import,2504,5124086.926,9135400.0
2022,Germany,276,China,156,import,2504,74.122,35.0
2022,Germany,276,China,156,import,2504,4.236,5.0
2022,Germany,276,China,156,import,2504,21.178,9.871
2022,Germany,276,China,156,import,2504,21.178,9.871
2022,Germany,276,China,156,import,2504,322.959,199.946
2022,Germany,276,China,156,import,2504,12.707,1.0
2022,Germany,276,China,156,import,2504,5065203.615,9095400.0
2022,Germany,276,China,156,import,2504,384859.811,67844.0
2022,Germany,276,China,156,import,2504,106613.428,100000.0
2022,Germany,276,China,156,import,2504,77743.039,124380.0
2022,Germany,276,China,156,import,2504,7223290.878,9705240.0
2022,Germany,276,China,156,import,2504,55.062,37.0
2022,Germany,276,China,156,import,2504,1.059,12.0
2022,Germany,276,China,156,import,2504,6.353,45.0
2022,Germany,276,China,156,import,2504,322.959,199.946
2022,Germany,276,China,156,import,2504,706.274,487.871
2022,Germany,276,China,156,import,2504,74.122,35.0
2022,Germany,276,China,156,import,2504,129.183,76.0
2022,Germany,276,China,156,import,2504,1.059,12.0
2022,Germany,276,China,156,import,2504,7548.762,6681.0
2022,Germany,276,China,156,import,2504,138.713,15.0
2022,Germany,276,China,156,import,2504,314431.521,51669.0
2022,Germany,276,China,156,import,2504,19327046.648,13335232.0
2022,Germany,276,China,156,import,2504,155.655,190.0
2022,Germany,276,China,156,import,2504,129.183,76.0
2022,Germany,276,China,156,import,2504,39539.674,11541.0
2022,Germany,276,China,156,import,2504,17375.178,589.0
2022,Germany,276,China,156,import,2504,437775.269,70033.613
2022,Germany,276,China,156,import,2504,33038.145,19003.494
2022,Germany,276,China,156,import,2504,437775.269,70033.613
2022,Germany,276,China,156,import,2504,529525.185,415200.0
2022,Germany,276,China,156,import,2504,155.655,190.0
2022,Germany,276,China,156,import,2504,12.707,1.0
2022,Germany,276,China,156,import,2504,58883.311,40000.0
2022,Germany,276,China,156,import,2504,91.064,54.0
2022,Germany,276,China,156,import,2504,200857.01,130000.0
2022,Germany,276,China,156,import,2504,106704.492,100054.0
2022,Germany,276,China,156,import,2504,216.012,204.0
2022,Germany,276,China,156,import,2504,394581.397,62611.546
2022,Germany,276,China,156,import,2504,88.946,48.0
2022,Germany,276,China,156,import,2504,2158087.263,609840.0
2022,Germany,276,China,156,import,2504,200857.01,130000.0
2022,Germany,276,China,156,import,2504,106704.492,100054.0
2022,Germany,276,China,156,import,2504,32688.714,18800.0
2022,Germany,276,China,156,import,2504,17375.178,589.0
2022,Germany,276,China,156,import,2504,73.063,65.0
2022,Germany,276,China,156,import,2504,141973.699,90000.0
2022,Germany,276,China,156,import,2504,141973.699,90000.0
2022,Germany,276,China,156,import,2504,19466599.745,13570597.0
2022,Germany,276,China,156,import,2504,88.946,48.0
2022,Germany,276,China,156,import,2504,19466599.745,13570597.0
2022,Germany,276,China,156,import,2504,129.183,76.0
2022,Germany,276,China,156,import,2504,62.474,4.494
2022,Germany,276,China,156,import,2504,148313.219,40004.494
2022,Germany,276,China,156,import,2504,12.707,1.0
2022,Germany,276,China,156,import,2504,5065203.615,9095400.0
2022,Germany,276,China,156,import,2504,18622643.038,13103728.0
2022,Germany,276,China,156,import,2504,155.655,190.0
2022,Germany,276,China,156,import,2504,73.063,65.0
2022,Germany,276,China,156,import,2504,77743.039,124380.0
2022,Germany,276,China,156,import,2504,349.431,203.494
2022,Germany,276,China,156,import,2504,62.474,4.494
2022,Germany,276,China,156,import,2504,21.178,9.871
2022,Germany,276,China,156,import,2504,2158087.263,609840.0
2022,Germany,276,China,156,import,2504,582.385,260.0
2022,Germany,276,China,156,import,2504,88.946,48.0
2022,Germany,276,China,156,import,2504,1.059,12.0
2022,Germany,276,China,156,import,2504,905.343,459.946
2022,Germany,276,China,156,import,2504,394581.397,62611.546
2022,Germany,276,China,156,import,2504,27753803.375,23773123.417
2022,Germany,276,China,156,import,2504,52915.458,2189.613
2022,Germany,276,China,156,import,2504,349.431,203.494
2022,Germany,276,China,156,import,2504,685.096,478.0
2022,Germany,276,China,156,import,2504,74.122,35.0
2022,Germany,276,China,156,import,2504,77743.039,124380.0
2022,Germany,276,China,156,import,2504,39539.674,11541.0
2022,Germany,276,China,156,import,2504,138.713,15.0
2022,Germany,276,China,156,import,2504,52915.458,2189.613
2022,Germany,276,China,156,import,2504,148313.219,40004.494
2022,Germany,276,China,156,import,2504,4.236,5.0
2022,Germany,276,China,156,import,2504,4.236,5.0
2022,Germany,276,China,156,import,2504,2378542.041,824670.0
2022,Germany,276,China,156,import,2504,17375.178,589.0
2022,Germany,276,China,156,import,2504,58883.311,40000.0
2022,Germany,276,China,156,import,2504,529525.185,415200.0
2022,Germany,276,China,156,import,2504,32688.714,18800.0
2022,Germany,276,China,156,import,2504,148250.745,40000.0
2022,Germany,276,China,156,import,2504,18622643.038,13103728.0
2022,Germany,276,China,156,import,2504,31990.911,4860.0
2022,Germany,276,China,156,import,2504,55.062,37.0
2022,Germany,276,China,156,import,2504,91.064,54.0
2022,Germany,276,China,156,import,2504,138.713,15.0
2022,Germany,276,China,156,import,2504,27753803.375,23773123.417
2022,Germany,276,China,156,import,2504,73.063,65.0
2022,Germany,276,China,156,import,2504,685.096,478.0
2022,Germany,276,China,156,import,2504,88.946,48.0
2022,Germany,276,China,156,import,2504,7548.762,6681.0
2022,Germany,276,China,156,import,2504,529525.185,415200.0
2022,Germany,276,China,156,import,2504,19327046.648,13335232.0
2022,Germany,276,China,156,import,2504,2378542.041,824670.0
2022,Germany,276,China,156,import,2504,106613.428,100000.0
2022,Germany,276,China,156,import,2504,216.012,204.0
2022,Germany,276,China,156,import,2504,74.122,35.0
2022,Germany,276,China,156,import,2504,1.059,12.0
2022,Germany,276,China,156,import,2504,6.353,45.0
2022,Germany,276,China,156,import,2504,529525.185,415200.0
2022,Germany,276,China,156,import,2504,77743.039,124380.0
2022,Germany,276,China,156,import,2504,155.655,190.0
2022,Germany,276,China,156,import,2504,6.353,45.0
2022,Germany,276,China,156,import,2504,73.063,65.0
2022,Germany,276,China,156,import,2504,7223290.878,9705240.0
2022,Germany,276,China,156,import,2504,33038.145,19003.494
2022,Germany,276,China,156,import,2504,905.343,459.946
2022,Germany,276,China,156,import,2504,216.012,204.0
2023,Germany,276,China,156,import,2504,236926.604,280000.0
2023,Germany,276,China,156,import,2504,3.271,5.0
2023,Germany,276,China,156,import,2504,424644.461,80020.0
2023,Germany,276,China,156,import,2504,129.746,13.0
2023,Germany,276,China,156,import,2504,3.271,5.0
2023,Germany,276,China,156,import,2504,57.786,19.245
2023,Germany,276,China,156,import,2504,18.535,15.247
2023,Germany,276,China,156,import,2504,1.09,0.897
2023,Germany,276,China,156,import,2504,3032347.176,1968802.299
2023,Germany,276,China,156,import,2504,9.813,2.0
2023,Germany,276,China,156,import,2504,424644.461,80020.0
2023,Germany,276,China,156,import,2504,1042.332,218.0
2023,Germany,276,China,156,import,2504,198.436,59.0
2023,Germany,276,China,156,import,2504,1797.913,555.0
2023,Germany,276,China,156,import,2504,27.258,5.0
2023,Germany,276,China,156,import,2504,288443.527,562000.0
2023,Germany,276,China,156,import,2504,188.623,27.0
2023,Germany,276,China,156,import,2504,501347.436,94815.0
2023,Germany,276,China,156,import,2504,82233.003,10599.617
2023,Germany,276,China,156,import,2504,75.231,22.245
2023,Germany,276,China,156,import,2504,1.09,0.897
2023,Germany,276,China,156,import,2504,153368.88,23339.434
2023,Germany,276,China,156,import,2504,15165815.804,10535625.734
2023,Germany,276,China,156,import,2504,326.001,70.0
2023,Germany,276,China,156,import,2504,1797.913,555.0
2023,Germany,276,China,156,import,2504,61.057,12.0
2023,Germany,276,China,156,import,2504,11.993,14.0
2023,Germany,276,China,156,import,2504,5007.772,996.0
2023,Germany,276,China,156,import,2504,18.535,2.0
2023,Germany,276,China,156,import,2504,2686040.058,1322312.322
2023,Germany,276,China,156,import,2504,18.535,15.247
2023,Germany,276,China,156,import,2504,18.535,15.247
2023,Germany,276,China,156,import,2504,1.09,0.245
2023,Germany,276,China,156,import,2504,236926.604,280000.0
2023,Germany,276,China,156,import,2504,5.452,3.0
2023,Germany,276,China,156,import,2504,2686040.058,1322312.322
2023,Germany,276,China,156,import,2504,11515381.118,7980154.694
2023,Germany,276,China,156,import,2504,1.09,0.897
2023,Germany,276,China,156,import,2504,11.993,14.0
2023,Germany,276,China,156,import,2504,198.436,59.0
2023,Germany,276,China,156,import,2504,326.001,70.0
2023,Germany,276,China,156,import,2504,3.271,5.0
2023,Germany,276,China,156,import,2504,83929.518,200000.0
2023,Germany,276,China,156,import,2504,372373.046,762000.0
2023,Germany,276,China,156,import,2504,424644.461,80020.0
2023,Germany,276,China,156,import,2504,326.001,70.0
2023,Germany,276,China,156,import,2504,130455.024,79664.0
2023,Germany,276,China,156,import,2504,3.271,5.0
2023,Germany,276,China,156,import,2504,5.452,3.0
2023,Germany,276,China,156,import,2504,150.462,33.84
2023,Germany,276,China,156,import,2504,9.813,2.0
2023,Germany,276,China,156,import,2504,18.535,2.0
2023,Germany,276,China,156,import,2504,5007.772,996.0
2023,Germany,276,China,156,import,2504,145.011,64.0
2023,Germany,276,China,156,import,2504,1042.332,218.0
2023,Germany,276,China,156,import,2504,1542.782,1150.0
2023,Germany,276,China,156,import,2504,372373.046,762000.0
